RUC;RAZON SOCIAL;NAME_SOUND;sadsad
6528421;WORLD FITNESS & CIA;GUORL_FITNES_AND_KIA;19
9313275;YANINA LUCY ARHUATA;ARHUATA_YAPUCHURA_YANINA_LUCY;19
9232323;YLIANA GLADYS RAMOS;RAMOS_PALOMINO_YLIANA_GLADYS;19
4571471; RODRIGUEZ VICENTE;RODRIGUEZ_VICENTE;18
3602632;A & M CONSTRUCCION;A_Y_EME_CONSTRUCCION;18
2569742;A Y M CONSTRUCCION;A_Y_EME_CONSTRUCCION_ESE_A_CEE;18
1204600;ACTIVIDADES ENVIVO;ACTIVIDADES_ENVIVO;18
4043766;ADRO CONSTRUCCION ;ADRO_CONSTRUCCION;18
4375812;ADVANCED METROLOGY;ADVANST_METROLOJI;18
7298603;AGRICOLA RANCHERIA;AGRICOLA_RANCHERIA;18
3872608;AGRONEGOCIOS T & V;AGRONEGOCIOS_TE_Y_UVE;18
2674281;AGUILAR SABA ILANE;AGUILAR_SABA_ILANE_EVA;18
6911229;ALTA EDIFICACIONES;ALTA_EDIFICACIONES;18
4220159;ANDINA TRANSPORTES;CONSORCIO_DE_TRANSPORTES_ANDINA;18
3668210;AQUANOVEL PARTNERS;ACUANOVEL_PARTNER;18
4811990;ARTEMIO LLANQUECHA;LLANQUECHA_TACO_ARTEMIO_VIDAL;18
7976301;ATTICO ARQUITECTOS;ATTICO_ARQUITECTOS;18
8348660;AUTORES DE BELLEZA;AUTORES_DE_BELEZA;18
7845503;B Y M CONSTRUCTORA;CONSTRUCTORA_Y_PROYECTOS_B_Y_M;18
6831371;BALLON VEGA TERESA;TERESA_BALLON;18
2907253;BARRIADA CEVICHERA;BARRIADA_CEVICHERA;18
5061459;BATERICENTRO DIEGO;BATERICENTRO_DIEGO;18
1068844;BIRKAS INVERSIONES;BIRKAS_INVERSIONES;18
2572138;BRENCO CORPORATION;BRENCO_CORPORATION;18
9349958;BURMESTER Y GARCIA;BURMESTER_Y_GARCIA;18
8443620;C. BMB DRUGS FIELD;BE_EME_BE_DROGS_FIELD;18
4708392;C. MANUEL GONZALES;MANUEL_GONZALES;18
9722806;C. PUERTO ENRRIQUE;PUERTO_ENRRIQUE;18
7336053;CABANA TAYPE EDWIN;EDWIN_CABANA;18
8386003;CALLE MALAGA CESAR;KAJE_MALAGA_CESAR_VIRGILIO;18
5166738;CALUGA INVERSIONES;CALUGA_INVERSIONES;18
5174285;CHAKRITA QUIRIHUAC;LA_CHAKRITA_DE_QUIRIHUAC;18
9072803;CLEANING SOLUTIONS;CLEANING_SOLUTIONS;18
2597041;CLEANING Y QUALITY;CLININ_Y_CUALITI;18
6927085;CLOUD PERU SYSTEMS;CLUD_PERU_SISTEM;18
9779490;CLUB GIMNASIA LIMA;CLUB_ESCUELA_GIMNASIA_LIMA;18
4412894;COMERCIAL EL LIMON;COMERCIAL_EL_LIMON;18
5423663;CONECCIONES CHAYMA;CONECCIONES_CHAYMA;18
2741529;CONFECCIONES ORION;CONFECCIONES_TEXTILES_ORION;18
1058170;CONGELADOS ADRILEO;CONGELADOS_ADRILEO;18
5006855;CONSOL EMPRESARIAL;CONSOL_EMPRESARIAL;18
9018684;CONSORCIO CHAILITA;CONSORCIO_CHAILITA;18
1017039;CONSORCIO EL PINAR;CONSORCIO_EL_PINAR;18
8226647;CONSORCIO INGGEMIN;CONSORCIO_INGGEMIN;18
2811985;CONSORCIO VIALTERN;CONSORCIO_VIALTERN;18
6255304;CONSTRUCTORA APAZA;CONSTRUCTORA_APAZA;18
1776549;CONSTRUCTORA GERED;CONSTRUCTORA_GERED;18
3023466;CONSTRUCTORA J & L;COMPAÑIA_CONSTRUCTORA_JOTA_Y_ELE;18
5569572;CONSTRUCTORA OSCAR;EMPRESA_CONSTRUCTORA_OSCAR;18
5846721;CONSTRUCTORES PERU;KONSTRUCTORES_PERU_ERRE_I_EME;18
9639697;CONSULTORIO IMAGEN;CONSULTORIO_IMAGEN_RADIOLOGICO;18
5983782;CONTACTO SATELITAL;CONTACTO_SATELITAL_ESE_ERE_ELE;18
9341753;CONTACTO SATELITAL;CONTACTO_SATELITAL;18
6517805;CORPORACION ACEROS;CORPORACION_ACEROS;18
6348593;CORPORACION AKENJO;KORPORASION_AKENJO;18
5564831;CORPORACION CERVEP;CORPORACION_CERVEP;18
4647883;CORPORACION DASTEL;CORPORACION_DASTEL;18
6852785;CORPORACION GAMING;CORPORACION_GEIMIN;18
3223245;CORPORACION INGALI;KORPORASION_INGALI;18
9482759;CORPORACION LLATAS;KORPORASION_LLATAS;18
3395495;CORPORACION NIPPON;CORPORACION_NIPPON;18
8697479;CORPORACIÓN XIANFI;CORPORACION_XIANFI;18
5786307;CORPORACION ZELPAS;CORPORACION_ZELPAS;18
3977528;CORPORATIVO SONQOY;CORPORATIVO_SONQOY;18
6031783;COTTON AND NEEDLES;CUTON_AND_NEEDLES;18
6308243;CREACIONES KLEIDER;CREACIONES_CLEIDER;18
3889169;CRIANZA LOS ALISOS;SERVISIOS_DE_CRIANSA_LOS_ALISOS;18
8328362;CUERPO MEDICO OPFT;ASOCIACION_CUERPO_MEDICO_DEL_INSTITUTO_OPFT;18
3832293;CUSI ORTIZ DE ORUE;CUSI_ORTIZ_DE_ORUE_FABRICIO_AMERICO;18
1544652;D VALENCIA EVENTOS;D_VALENCIA_EVENTOS_Y_DECORACIONES;18
8186168;DAYTONA AUTOPARTES;DEITONA_AUTOPARTES;18
9331877;DE TODO PARA USTED;DE_TODO_PARA_USTED;18
6298201;DENTAL DRS. KOENIG;DENTAL_KEINEG;18
7950969;DISTRIBUIDORA JEMA;DISTRIBUIDORA_JEMA;18
5626292;DROGUERIA LABONORT;DROGUERIA_LABONORT;18
5449558;DURAND TRANSPORTES;EMPRESA_DE_TRANSPORTES_DURAND_AND_DURAND;18
7989872;DURAND TRANSPORTES;EMPRESA_DE_TRANSPORTES_DURAND_&_DURAND;18
1881418;ECS TACTICAL GROUP;E_CEE_ESE_TE_A_CEE_TE_I_CEE_A_ELE_GROUP_ESE_A_CEE;18
8957237;EFICAZ CORPORATION;EFICAZ_CORPORATION;18
3262670;EL JEFE SMOKED BBQ;E_ELE_JEFE_SMOKED_BARBIKIU;18
2056014;EMULSIONES VIABLES;EMULSIONES_VIABLES;18
6866866;EMUTSACALLE GARCIA;CONTINUAD_DE_EMUTALLE_GARCIA_ASOCIADOS;18
6367700;ENDARA MOTORCYCLES;ENDARA_ALVAREZ_MOTORSAIKOLS;18
9143195;ESCORPION VERTICAL;ESCORPION_VERTICAL;18
7051902;ESTAMPIDA DEL MALL;LA_ESTAMPIDA_DEL_MALL;18
6912994;EYJ CONSTRUCCIONES;E_Y_J_CONSTRUCCIONES;18
4186265;FIRE SYSTEMS GROUP;FIRE_SYSTEMS_GROUP_SOCIEDAD_ANONIMA_CERRADA_GUION_FIRE_SYSTEMS_GROUP_ESE_A_CEE;18
2520623;FIRE SYSTEMS GROUP;FIRE_SYSTEMS_GROUP;18
6748887;FORESTAL SAN JORGE;INDUSTRIA_FORESTAL_SAN_JORJE;18
5230507;FORMAS UNIVERSALES;FORMAS_UNIVERSALES;18
9808568;FRANCISCO GONZALEZ;INSTITUTO_FRANCISCO_DE_PAULA_GONZALEZ_VIGIL;18
3442927;FUNDO LA ESCONDIDA;FUNDO_LA_ESCONDIDA;18
3616281;GAMBELL MANAGEMENT;GAIMBELL_MANAYEMENT;18
6696197;GAPASH CONSULTORIA;GAPASH_CONSULTORIA_INTEGRAL;18
1019399;GOA NEW TECHNOLOGY;GOA_NIU_TEKNOLOJI;18
4690438;GOLDEN DRAGON CITY;GOLDEN_DRAGON_CITY;18
4688904;GRINFILDS MINERALS;GREENFIELDS_MINERALS;18
2043707;GRUPO CARITA FELIZ;GRUPO_CARITA_FELIZ;18
1605637;GRUPO DEL MONTE CM;GRUPO_DEL_MONTE_CM;18
6596414;GRUPO LOGÍSTICA 3M;GRUPO_LOGISTICA_3M;18
5589855;GSI COMUNICACIONES;JE_ESE_I_COMUNICACIONES;18
8113423;GUTIERREZ VALIENTE;GUTIERRES_KATI;18
5942279;HEALTH CARE GLOBAL;JELT_KER_GLOBAL_RED_SALUD_IAFAS;18
6195217;HERCO COMBUSTIBLES;ERCO_COMBISTUBLES;18
1064588;HERMANOS VELASQUEZ;EMPRESA_DE_TRANSPORTE_HERMANOS_VELASQUEZ;18
2545493;I. J & G ALUMINIOS;JOTA_Y_JE_ALUMINIOS;18
5168041;ICEMA CONTRATISTAS;ICEMA_CONTRATISTAS_GENERALES;18
5732963;INDUSTRIALES MESIA;INDUSTRIALES_MESIA;18
3643706;INDUSTRIALES SALAS;SERVICIOS_INDUSTRIALES_SALAS;18
3903290;INDUSTRIAS GOBECHI;INDUSTRIAS_GOBECHI;18
5077446;INGENIERIA C E R L;INGENIERIA_CE_ERE_LE;18
6429025;INGENIERIA TECNICA;INGENIERIA_TECNICA;18
5276382;INMOBILIARIA ARTEC;INMOBILIARIA_ARTEC;18
2432362;INTER FOOD SERVICE;INTER_FOOD_SERVICE;18
5134235;INVERSIONES BYFACH;INVERSIONES_BIFACH;18
9511087;INVERSIONES CARZAR;INVERSIONES_CARZAR;18
7137565;INVERSIONES LESAMA;INVERSIONES_LESAMA;18
6509711;INVERSIONES MELARC;INVERSIONES_MELARC;18
6098985;INVERSIONES NUNTON;INVERSIONES_NUNTON;18
5218384;INVERSIONES PARNEU;INVERSIONES_PARNEU;18
8556225;INVERSIONES QHATAI;INVERSIONES_QHATAI;18
1853054;INVERSIONES ROMOCI;INVERSIONES_ROMOCI;18
1344137;INVERSIONES SELFIE;INVERSIONES_SELFI;18
4715656;J.C.B. ESTRUCTURAS;JOTA_CE_BE_ESTRUCTURAS;18
9403578;JAFINES SAN MARTIN;JAFINES_PUERTO_SAN_MARTIN;18
1836186;JAVIER VARGAS GUÍA;VARGAS_GUIA_JAVIER;18
2832511;JHOLGEZA SERVICIOS;JHOLGEZA_SERVICIOS_GENERALES;18
7637020;JIMENA FARA CAYCHO;CAYCHO_CARBAJAL_JIMENA_FARA_FRANCISCA;18
3228902;JR MUYE INVESTMENT;JOTA_ERRE_MUCH_INVESTMENT;18
6059996;JUAN HUAMANÍ PÉREZ;HUAMANI_PEREZ_JUAN;18
9816880;JVT COMUNICACIONES;JOTA_VE_TE_COMUNICACIONES;18
3053931;K&J CABLE SISTEMAS;K_Y_J_CABLE_SISTEMAS;18
2803156;KARRERA BURGA SARA;CARRERA_BURGA_SARA;18
4745624;KAY PACHA ECOLODGE;KAY_PACHA_ECOLODGE;18
5905756;KOMPANI GOLD TRUKS;COMPANY_GOLD_TRUCKS;18
9074099;KORPORACION JOFRAN;KORPORACION_JOFRAN_EFES;18
8156670;KSA CONSTRUCCIONES;KA_ESE_A_CONSTRUCCIONES;18
5414550;LA PROVIDENCIA XII;LA_PROVIDENCIA_DOCE;18
2279197;LACOINDUSTRIA PERÚ;LACOINDUSTRIA_PERU;18
3603804;LOTE CARLOS PORRAS;LOTE_ACUMULADO_KARLOS_PORRAS;18
8550830;LOTTUS CORPORATION;LOTTUS_CORPORATION;18
2029803;LUBRICENTRO RAFAEL;LUBRICENTRO_RAFAEL;18
2285253;LUGGER CORPORATION;LUGYER_CORPORACHION;18
1003571;LUIS ANTONIO ROJAS;ROJAS_CHAVEZ_LUIS_ANTONIO;18
2184142;LYS CONTRATISTAS Y;ELE_Y_ESE_CONTRATISTAS;18
7796978;M A C CONTRATISTAS;EME_A_CE_CONTRATISTAS;18
5239717;M&N MANTENIMIENTOS;M_AND_N_MANTENIMIENTOS_GENERALES;18
8932017;M.D DE LOS ORGANOS;DISTRITAL_DE_LOS_ORGANOS;18
4859777;MAQUINARIAS CLARK ;MAQUINARIAS_CLARC;18
1071109;MATUCE INVERSIONES;MATUSE_INVERSIONES;18
7735035;MAURVA CONSULTORES;MAURVA_CONSULTORES;18
7500341;MEDICAL DIAGNOSTIC;MEDIKAL_DIAGNOSTIK;18
9533943;MEGAMAX INGENIEROS;MEGAMAX_INGENIEROS;18
7735186;MEGASALUD NARANJAL;MEGASALUD_NARANJAL;18
9666527;MEGAUNI INGENIEROS;MEGAUNI_INGENIEROS;18
6672718;MEJA ARTE INTERIOR;MEJA_ARTE_INTERIOR;18
5058665;MERIDIAN PROYECTOS;MERIDIAN_PROYECTOS;18
4835001;METAL MECANICA KIJ;METAL_MECANICA_KA_Y_JE;18
8217468;METALES PERFORADAS;INDUSTRIAS_DE_METALES_PERFORADAS;18
9173888;MINERA QORICHASKA ;MINERA_QORICHASKA;18
8115961;MINIMARKET DE TODO;MINIMARKET_DE_TODO;18
7393100;MISHOLIN METALICAS;INDUSTRIAS_METALICAS_MISHOLIN;18
6850474;MJM CONSTRUCCIONES;EM_JEI_EM_CONSTRUCCIONES_GENERALES;18
4839605;N V DECOR LIGHTING;ENE_VE_DECOR_LIGHTING;18
4553061;NEGOCIACIONES JCHL;NEGOCIACIONES_JCHL;18
5851236;NEGOCIOS SERVICIOS;NEGOCIOS_SERVICIOS_Y_REPRESENTACIONES;18
8331899;NINOSKA PUBLICIDAD;NINOSKA_PUBLICIDAD;18
2358938;NORTHWEST SECURITY;NORUEST_SEKIURUTY;18
6539772;NUEVE DE DICIEMBRE;CLUB_SOCIAL_NUEVE_DE_DICIEMBRE;18
2281805;OCEANO OPERACIONES;OCEANO_OPERACIONES;18
1203944;OPERADOR LOGISTICO;TSG_OPERADOR_LOGISTICO;18
4002475;ORION CONSTRUCCION;SOLUCIONES_EN_MAQUINARIAS_Y_CONSTRUCCION_ORION;18
6882269;PACHAMAMA BANQUETS;PACHAMAMA_TRADICIONAL_BANQUETS;18
2569008;PEGASUS RENT A CAR;PEGOUS_RENT_A_CAR;18
7357199;PEGASUS RENT A CAR;PEGASUS_RENT_A_CAR;18
3878655;PERUVIAN SOLUTIONS;PERUBIAN_GRUP_INDUSTRIAL_SOLUCHIONS;18
8370845;PESQUERA DON CHANO;PESQUERA_DON_CHANO;18
1124243;PIRAMIDE ASOCIADOS;PIRAMIDE_ASOCIADOS_ESE_ERE_ELE;18
7611310;PIRAMIDE ASOCIADOS;PIRAMIDE_ASOCIADOS;18
4170472;PLATAFORMA VIRTUAL;PLATAFORMA_VIRTUAL_DE_SERVICIOS;18
3199741;PRECIOSA CONSORCIO;CONSORCIO_PRECIOSA;18
2793130;PREMIUM LUBRICANTS;PREMIUM_LUBRICANTS;18
9742585;PROYECTOS ALEVARAR;PROYECTOS_ALEVARAR;18
3318486;QUIVIL INVERSIONES;INVERSIONES_KUIVIL;18
1320471;RADIO HECHICERA FM;RADIODIFUSORA_LA_ECHISERA_FM;18
3089654;RAFALE CORPORACIÓN;RAFALE_CORPORACION;18
5881357;RANCHO EL AGUACATE;RANCHO_EL_AGUACATE;18
5994675;RAPID TECHNOLOGIES;RAPID_TECHNOLOYIS;18
8279698;RECICLAJE INFINITO;RECICLAJE_INFINITO;18
3851163;RESISOL INGENIEROS;RESISOL_INGENIEROS;18
3788609;REVELDES QORILAZOS;REVELDES_QORILAZOS;18
1491639;REYES FUMIGACIONES;REYES_SERVICIOS_GENERALES_FUMIGACIONES_Y_PQS;18
7308080;REYMUNDA RODRIGUEZ;REYMUNDA_RODRIGUEZ;18
9307183;RODAS CONTRATISTAS;RODAS_CONTRATISTAS;18
5981391;RODRIGUEZ ABOGADOS;RODRIGUEZ_Y_ASOCIADOS_ABOGADOS;18
6168659;S. GENERALES PEÑON;SERVICIOS_GENERALES_PEÑON;18
1142308;S.M LAS TORRECITAS;LAS_TORRECITAS;18
6454683;SAKAE RESTAURANTES;SAKAE_RESTAURANTES;18
1085762;SCRABBLE MARKETING;SCRABBLE_MARKETING;18
8441511;SEGURIDAD PROGRESO;INDUSTRIA_DE_SEGURIDAD_PROGRESO;18
8135299;SERVICIOS BUSINESS;SERVICIOS_AND_BISINES_ASOCIADOS;18
2306149;SERVICIOS HUAYCHAO;EMPRESA_COMUNAL_DE_SERVICIOS_MULTIPLES_HUAYCHAO;18
7252192;SERVICIOS KASANDRA;SERVICIOS_KASANDRA;18
2576378;SERVICIOS MAQLUSAN;SERVICIOS_MAQLUSAN;18
5540453;SERVICIOS PARARANI;SERVICIOS_GENERALES_PARARANI;18
5544274;SERVICIOS QUIMICOS;SERVICIOS_QUIMICOS;18
6024011;SERVIFRENOS PINEDO;SERVIFRENOS_PINEDO;18
5273436;SEVEN FARTOUR PERU;SEVEN_FARTUR_PERU;18
8738778;SINSEPER SEGURIDAD;SERVICIOS_INTEGRADOS_DE_SEGURIDAD_PERUANA_SINSEPER;18
5931841;SISTERHOOD COMPANY;SISTERHOOD_COMPANY;18
8789085;SMART GAS FACTORY ;ESMART_GAS_FACTORY;18
2928587;SOCABAYA EDUCATIVO;CONSORCIO_EDUCATIVO_SOCABAYA;18
5099321;SOLDADURA MARTINEZ;TALLER_DE_SOLDADURA_MARTINEZ;18
3308572;SPORT SYSTEM LATAM;ESPORT_SYSTEM_LATAM;18
3518204;STHELEC INGENIEROS;STHELEC_INGENIEROS;18
9090227;SUPPORT & NETWORKS;SUPPORT_Y_NETWORKS;18
3546302;T R ECOMMERCE PERÚ;TE_ERE_ECOMMERCE_PERU;18
2930542;TALLERES ASOCIADOS;TALLERES_ASOCIADOS;18
2476898;TEXTIL SAM CORNEJO;TEKSTIL_SAM_KORNEJO;18
9279877;TEXTILES AR PORRAS;TEKSTILES_AR_PORRAS;18
5293525;TEXTILES HUANCATEX;TEXTILES_HUANCATEX;18
9351312;THIBUS CONSULTORIA;THIBUS_CONSULTORIA_&_CONSTRUCCION;18
2604418;TIERRA ESTRUCTURAS;TIERRA_ESTRUCTURAS;18
9754629;TOTAL FRIO COMPANY;TOTAL_FRIO_COMPANY_ESE_A_CEE;18
8132800;TOTAL FRIO COMPANY;TOTAL_FRIO_COMPANY;18
3350873;TRANSPORTE AFIGUER;TRANSPORTE_AFIGUER;18
6403498;TRANSPORTES AM & C;TRANSPORTES_A_EME_Y_CE;18
2190562;TRANSPORTES JHODAR;EMPRESA_DE_TRANSPORTES_JHODAR;18
6536061;TRANSPORTES LLACTA;TRANSPORTES_LLACTA;18
4804470;TRANSPORTES MANOLO;TRANSPORTES_MANOLO;18
9192399;TRANSPORTES MIGUEL;TRANSPORTES_MIGUEL;18
8894018;TRANSTOTORA H Y S ;TRANSTOTORA_ACHE__Y_ESE;18
5930091;TRAVELS AND EVENTS;TRAVELS_AN_EVENTS;18
7530950;U.G.E QUISPICANCHI;QUISPICANCHI;18
9503291;VALVIC INVERSIONES;VALVIC_INVERSIONES;18
2485140;VIMEN CONTRATISTAS;VIMEN_CONTRATISTAS;18
5168724;WABA INTERNATIONAL;WABA_INTERNATIONAL;18
3985483;WAKICHI SOLUCIONES;WAKICHI_SOLUCIONES;18
2936329;WAYRA WORLD TRAVEL;WAYRA_WORLD_TRAVEL;18
8737648;YORKYS CORPORATIVO;NEGOCIACIONES_CORPORATIVAS_YORKIS;18
9837030;Z Y L INDUSTRIALES;SERVICIOS_INDUSTRIALES_Z_Y_L;18
9420578;ZELLA CRESE IMNOVA;ZELLA_CRESE_IMNOVA;18
1107464; AGRICOLA VI ASOL;AGRICOLA_VI_ASOL;17
8371177;2CONNECT SERVICES;DOS_CONECT_SERVIS;17
5986663;A C PERU LOGISTIC;ACHE_CE_PERU_LOGISTIC;17
8075115;A Y S TRANSPORTES;EMPRESA_DE_TRANSPORTES_Y_SERVICIOS_A_Y_S;17
4147002;A. ADUANAS MORCAS;ADUANAS_MORCAS;17
2171059;AC CONTACT CENTER;AC_CONTACT_CENTER;17
2107951;ACADEMIA ESTÉTICA;ACADEMIA_LATINOAMERICANA_DE_MEDICINA_Y_CIRUGÍA_ESTÉTICA;17
8204498;ADVANCE VIAL PERU;ADVANCE_VIAL_PERU;17
4098264;AFIECOB COBRANZAS;ADMINISTRACION_FINANCIERA_EFECTIVA_COBRANZAS_J_Y_C;17
4316678;AGAPE HOLDIN GRUP;AGAPE_HOLDING_GROUP;17
1546600;AGC IMPORTACIONES;A_JE_CE__IMPORTACIONES;17
6593001;AGREGADOS Y ANEXO;AGREGADOS_Y_ANEXO;17
6570298;AGRICOLA ALPAMAYO;AGRICOLA_ALPAMAYO_ESE_A;17
7785961;AGRICOLA ALPAMAYO;AGRICOLA_ALPAMAYO;17
8338183;AGROCORP EL SAUCE;AGROCORP_EL_SAUCE;17
5065917;ALZAMORA ABOGADOS;ESTUDIO_ALZAMORA_ABOGADOS;17
5275004;APICE ARQUITECTOS;APICE_ARQUITECTOS;17
9091968;APU CCALLHUACHITA;APU_CCALLHUACHITA;17
7295167;ARIES TRANSPORTES;TRANSPORTES_Y_CONSTRUCCIONES_ARIES;17
8626997;ARPE CONTRATISTAS;ARPE_CONTRATISTAS;17
2682049;ASCENSORES ASTECA;ASCENSORES_ASTECA;17
8728105;AUTOPARTES MASTER;AUTOPARTES_Y_SERVICIOS_GENERALES_MASTER;17
7206767;B@G CONSULTORES S;BAJ_CONSULTORES;17
6945119;BERAL TRANSPORTES;TRANSPORTES_BERAL_PERU;17
3198463;BLU CONSTRUCTORES;BLU_CONSTRUCTORES;17
1373700;BMZ INTER LABORAL;BE_EME_ZETA_INTER_LABORAL;17
7478151;BOLOGNESI COLEGIO;COLEGIO_FRANCISCO_BOLOGNESI;17
1947319;BOTICA MARY SALUD;BOTICA_MARY_SALUD_ESE_A_CEE;17
9190617;BOTICA MARY SALUD;BOTICA_MARY_SALUD;17
9936969;BOTICAS MATYFARMA;BOTICAS_MATYFARMA;17
9872931;BROUHOU COBRANZAS;BROUHOU_SERVICIO_DE_COBRANZAS;17
9159573;CALZADOS CHAVARRI;KALSADOS_CHABARRI;17
1163659;CAMPO Y ANALYTICS;SERVICIOS_GENERALES_EN_CAMPO_Y_ANALITICS;17
7631533;CAMPOS CIENFUEGOS;CAMPOS_CIENFUEGOS;17
2902465;CARITAS DIOCESANA;CARITAS_DIOCESANA;17
6446577;CASA MACCHIAVELLO;CASA_MAQUIAVELO;17
3706995;CATERING D FLAVIO;CATERING_D_FLAVIO;17
7695209;CHAMP WORLD SPORT;CHAMP_WORLD;17
3654086;CLAS LAS MERCEDES;CLAS_LAS_MERCEDES;17
6966732;COBRA TRANSPORTES;TRANSPORTES_Y_CONSTRUCCIONES_COBRA;17
2268047;COINSA INGENIERÍA;COINSA_INGENIEROS;17
5255803;COLEGIOS CRAYOLAS;COLEGIOS_CRAYOLAS;17
5175410;COMERCIAL IQUITOS;COMERCIAL_IQUITOS;17
3865896;COMERCIAL TROQUEL;COMERCIAL_TROQUEL;17
8301213;CONFECCIONES YARA;CONFECCIONES_YARA;17
1613064;CONQUISTADORES MS;CONQUISTADORES_EM_ES;17
6455634;CONSORCIO ADRIANO;CONSORCIO_ADRIANO;17
9316522;CONSORCIO CALDERA;CONSORCIO_CALDERA;17
9036962;CONSORCIO CALEMAR;CONSORCIO_CALEMAR;17
4865003;CONSORCIO DEL SUR;CONSORCIO_DEL_SUR;17
4735363;CONSORCIO EL MANA;CONSORCIO_EL_MANA;17
1454150;CONSORCIO ESPARTA;CONSORCIO_ESPARTA;17
2829436;CONSORCIO HUANUCO;CONSORCIO_HUANUCO;17
8996075;CONSORCIO PARCELA;CONSORCIO_LA_PARCELA;17
9325427;CONSORCIO SEDAPAL;CONSORCIO_SEDAPAL;17
1737435;CONSORCIO TECHQUK;CONSORCIO_TECHQUK;17
1365869;CONSULTORIA GROUP;SUPERVISION_EJECUCION_CONSULTORIA;17
1028282;COPIADORAS IMPORT;COPIADORAS_IMPORT;17
1103625;CORP NOR BUSINESS;KORP_NOR_BISNES;17
4502226;CORPORACION ARIAN;CORPORACION_ARIAN;17
6909380;CORPORACIÓN J Y Y;CORPORACION_JOTA_Y_Y;17
2353895;CORPORACION MAJES;CORPORACION_MAJES;17
2515908;CORPORACIÓN MIRDA;CORPORACION_MIRDA;17
9173707;CORPORACIÓN NOVEX;CORPORACION_NOVEX;17
7789696;CORPORACION V Y V;CORPORACION_UBE_Y_UBE;17
8987893;CREACIONES FLAVIS;CREACIONES_FLAVIS;17
8790345;CRIOLLOS DEL PERU;CRIOLLOS_DEL_PERU;17
3614346;CRISTINA CILLONIZ;KRISTINA_SILLONIZ;17
7615473;CUMARU FORESTALES;CUMARU_INDUSTRIAS_FORESTALES;17
6527021;D Y G EMPRESARIAL;DE_Y_JE_EMPRESARIAL;17
8317146;D Y S AUTOMATICAS;DESARROLLO_Y_SOLUCIONES_AUTOMATICAS;17
2123386;DATEM DEL MARA ON;DATEM_DEL_MARA_ON;17
4027699;DEPILACIONES PERU;DEPILACIONES_DEL_PERU;17
5639235;DISEÑOS CREATIVOS;SIGNOS_Y_DISEÑOS_CREATIVOS;17
5470472;DISTRIBUIDORA GMC;DISTRIBUIDORA_GE_EME_CE;17
9566488;DOCTOR LUIS QUITO;DOCTOR_LUIS_QUITO;17
6718724;E & P INGENIERIA ;E_Y_P_INGENIERIA;17
9265335;EDICIONES DIFLAMA;EDICIONES_DIFLAMA;17
5459675;EFINER SOLUCIONES;EFINER_SOLUCIONES;17
3024904;EL ARTE DEL FUEGO;EL_ARTE_DEL_FUEGO;17
7894226;EL TORO EMBUTIDOS;EMBUTIDOS_EL_TORO;17
4174645;EPIFANIA CATERING;EPIFANIA_CATERING;17
8158430;EQUIPO HIDRAULICA;SUMINISTRO_EQUIPO_E_HIDRAULICA;17
9034187;EQUIPOS MECANICOS;EQUIPOS_MECANICOS;17
8272588;ESTEBAN SARMIENTO;ESTEBAN_SARMIENTO;17
2617742;ESTETICA COQUETAS;CENTRO_DE_ESTETICA_FACIAL_Y_CORPORAL_COQUETAS;17
5571538;ESTRADA PITA LUIS;ESTRADA_PITA_LUIS_FERNANDO;17
6989494;EVANGELISTA NORMA;EVANGELISTA_JULCA_NORMA_ISABEL;17
5662366;EVLIFT ELEVADORES;EVLIFT_ELEVADORES;17
1861750;EVOLUCION TELECOM;EVOLUCION_PERU_TELECOMUNICACIONES;17
2952784;EXTRAMIL SOLUTION;EXTRAMIL_SOLUTION;17
5788550;FAMILIA Y CULTURA;FAMILIA_Y_CULTURA;17
8582655;FARMERS SANI PERU;FARMERS_SANI_PERU_ESE_A_CEE;17
6280263;FARMERS SANI PERU;FARMERS_SANI_PERU;17
5641064;FERRETERÍA ELLIOT;MATERIALES_Y_FERRETERIA_ELLIOT;17
2840550;FERRETERIA VARGAS;FERRETERIA_VARGAS;17
7223957;FLORES Y DETALLES;FLORERIAS_FLORES_Y_DETALLES;17
9409109;FORTUNAMONTESINOS;FORTUNAMONTESINOS;17
3538952;FRUIT TRADE LIMAX;FRUT_TREID_LIMAX;17
7133283;FUNDO SAN CRISPIN;FUNDO_SAN_CRISPIN;17
1371478;GOLOSINAS DEL SUR;DISTRIBUIDORA_DE_GOLOSINAS_DEL_SUR;17
8704362;GRANJA SAN MARTIN;GRANJA_HUERTO_SAN_MARTIN_DE_PORRES;17
8026389;GROUP HV SECURITY;GRUP_ACHE_VE_SEKIURUTY;17
9210530;GRUPO FARMA NORTE;GRUPO_FARMA_DEL_NORTE;17
7597180;GRUPO LIMTEC PERU;GRUPO_LIMTEC_PERU;17
7551241;GRUPO ZEPOL HOTEL;GRUPO_ZEPOL_HOTEL_E_I_ERE_ELE;17
7145391;GRUPO ZEPOL HOTEL;GRUPO_ZEPOL_HOTEL;17
2257048;H & H INVERSIONES;ACHE_Y_ACHE_INVERSIONES;17
5434315;HORIZONTE SERVICE;HORIZONTE_SERVIS;17
4600906;HUGO GADEA VILLAR;HUGO_GADEA_VILLAR;17
7425658;INGETEC HYDRAULIC;INGETEC_GRUP_JAIDROLIK_SISTEMS;17
5807968;INMOBILIARIA DIAR;OPERACION_Y_GESTION_INMOBILIARIA_DIAR;17
